Date,goldAM,goldPM,silver,platinumAM,platinumPM,palladiumAM,palladiumPM,Platinum,Palladium,Rhodium,Iridium,Ruthenium
2011-01-25,,,,,,,,1800.25,800.25,2450.0,838.75,180.0
2011-01-26,,,,,,,,1791.75,791.5,2450.0,850.0,180.0
2011-01-27,,,,,,,,1811.0,815.75,2450.0,850.0,180.0
2011-01-28,,,,,,,,1780.75,803.75,2456.25,853.75,180.0
2011-01-31,,,,,,,,1794.0,815.75,2487.5,865.0,180.0
2011-02-01,,,,,,,,1805.5,825.25,2500.0,865.0,180.0
2011-02-02,,,,,,,,1832.75,824.5,2500.0,865.0,180.0
2011-02-03,,,,,,,,1832.0,814.0,2500.0,870.0,180.0
2011-02-04,,,,,,,,1849.5,819.0,2500.0,875.0,180.0
2011-02-07,,,,,,,,1843.75,819.25,2500.0,875.0,180.0
2011-02-08,,,,,,,,1847.0,827.25,2500.0,878.75,180.0
2011-02-09,,,,,,,,1863.5,839.0,2500.0,890.0,180.0
2011-02-10,,,,,,,,1846.0,828.75,2500.0,892.5,180.0
2011-02-11,,,,,,,,1834.5,825.0,2500.0,900.0,180.0
2011-02-14,,,,,,,,1825.75,823.25,2493.75,905.0,180.0
2011-02-15,,,,,,,,1839.0,839.0,2475.0,930.0,180.0
2011-02-16,,,,,,,,1835.0,842.5,2475.0,951.25,180.0
2011-02-17,,,,,,,,1833.5,843.5,2475.0,1005.0,180.0
2011-02-18,,,,,,,,1842.25,847.75,2462.5,1031.25,180.0
2011-02-21,,,,,,,,1846.75,859.5,2450.0,1056.25,180.0
2011-02-22,,,,,,,,1839.25,852.5,2450.0,1075.0,180.0
2011-02-23,,,,,,,,1799.0,809.75,2450.0,1075.0,180.0
2011-02-24,,,,,,,,1790.0,779.5,2443.75,1075.0,180.0
2011-02-25,,,,,,,,1796.25,785.5,2425.0,1075.0,180.0
2011-02-28,,,,,,,,1818.5,796.5,2425.0,1075.0,180.0
2011-03-01,,,,,,,,1817.0,803.75,2425.0,1075.0,180.0
2011-03-02,,,,,,,,1840.25,818.25,2425.0,1075.0,180.0
2011-03-03,,,,,,,,1844.5,820.0,2425.0,1075.0,180.0
2011-03-04,,,,,,,,1834.25,812.0,2425.0,1075.0,180.0
2011-03-07,,,,,,,,1840.75,814.5,2425.0,1075.0,180.0
2011-03-08,,,,,,,,1811.5,785.25,2412.5,1075.0,180.0
2011-03-09,,,,,,,,1806.25,794.5,2400.0,1075.0,180.0
2011-03-10,,,,,,,,1796.5,778.5,2400.0,1075.0,180.0
2011-03-11,,,,,,,,1772.75,765.25,2400.0,1075.0,180.0
2011-03-14,,,,,,,,1756.25,757.5,2400.0,1075.0,180.0
2011-03-15,,,,,,,,1732.0,729.25,2400.0,1075.0,180.0
2011-03-16,,,,,,,,1706.75,712.5,2400.0,1075.0,180.0
2011-03-17,,,,,,,,1690.5,703.0,2400.0,1068.75,180.0
2011-03-18,,,,,,,,1714.75,725.25,2400.0,1050.0,180.0
2011-03-21,,,,,,,,1734.25,738.0,2400.0,1050.0,180.0
2011-03-22,,,,,,,,1745.0,745.25,2387.5,1050.0,180.0
2011-03-23,,,,,,,,1740.75,739.5,2375.0,1050.0,180.0
2011-03-24,,,,,,,,1757.5,752.75,2375.0,1050.0,180.0
2011-03-25,,,,,,,,1750.5,753.5,2375.0,1050.0,180.0
2011-03-28,,,,,,,,1737.0,744.25,2375.0,1050.0,180.0
2011-03-29,,,,,,,,1747.25,747.5,2375.0,1050.0,180.0
2011-03-30,,,,,,,,1758.75,761.5,2375.0,1050.0,180.0
2011-03-31,,,,,,,,1777.25,762.25,2375.0,1050.0,180.0
2011-04-01,,,,,,,,1776.0,771.25,2375.0,1050.0,180.0
2011-04-04,,,,,,,,1777.0,779.25,2375.0,1050.0,180.0
2011-04-05,,,,,,,,1789.5,784.0,2375.0,1050.0,180.0
2011-04-06,,,,,,,,1802.0,792.75,2375.0,1050.0,180.0
2011-04-07,,,,,,,,1789.0,782.75,2375.0,1050.0,180.0
2011-04-08,,,,,,,,1798.0,785.75,2375.0,1050.0,180.0
2011-04-11,,,,,,,,1811.5,802.5,2375.0,1050.0,180.0
2011-04-12,,,,,,,,1781.25,778.75,2368.75,1050.0,180.0
2011-04-13,,,,,,,,1784.0,769.75,2350.0,1050.0,180.0
2011-04-14,,,,,,,,1782.25,769.75,2350.0,1050.0,180.0
2011-04-15,,,,,,,,1794.75,776.75,2350.0,1050.0,180.0
2011-04-18,,,,,,,,1792.25,763.0,2350.0,1050.0,180.0
2011-04-19,,,,,,,,1781.5,737.0,2343.75,1050.0,180.0
2011-04-20,,,,,,,,1792.25,748.5,2325.0,1050.0,180.0
2011-04-21,,,,,,,,1811.25,768.25,2325.0,1050.0,180.0
2011-04-25,,,,,,,,1838.0,773.0,2325.0,1050.0,180.0
2011-04-26,,,,,,,,1811.75,757.75,2318.75,1050.0,180.0
2011-04-27,,,,,,,,1815.75,758.75,2293.75,1050.0,180.0
2011-04-28,,,,,,,,1828.75,772.75,2275.0,1050.0,180.0
2011-04-29,,,,,,,,1845.75,785.25,2275.0,1050.0,180.0
2011-05-02,,,,,,,,1867.0,787.0,2275.0,1050.0,180.0
2011-05-03,,,,,,,,1865.5,777.0,2268.75,1050.0,180.0
2011-05-04,,,,,,,,1849.25,771.25,2250.0,1050.0,180.0
2011-05-05,,,,,,,,1820.0,745.5,2250.0,1050.0,180.0
2011-05-06,,,,,,,,1792.75,717.25,2243.75,1050.0,180.0
2011-05-09,,,,,,,,1792.0,723.75,2212.5,1050.0,180.0
2011-05-10,,,,,,,,1795.5,731.5,2175.0,1050.0,180.0
2011-05-11,,,,,,,,1801.0,730.5,2168.75,1050.0,180.0
2011-05-12,,,,,,,,1771.0,716.5,2143.75,1050.0,180.0
2011-05-13,,,,,,,,1772.75,720.0,2118.75,1050.0,180.0
2011-05-16,,,,,,,,1759.75,712.5,2093.75,1050.0,180.0
2011-05-17,,,,,,,,1768.5,716.75,2062.5,1050.0,180.0
2011-05-18,,,,,,,,1770.75,727.25,1975.0,1050.0,180.0
2011-05-19,,,,,,,,1777.5,737.0,1975.0,1050.0,180.0
2011-05-20,,,,,,,,1769.5,732.25,1975.0,1050.0,180.0
2011-05-23,,,,,,,,1761.75,731.0,1950.0,1050.0,180.0
2011-05-24,,,,,,,,1761.75,736.75,1950.0,1050.0,180.0
2011-05-25,,,,,,,,1770.5,740.0,1956.25,1050.0,180.0
2011-05-26,,,,,,,,1784.0,752.75,2025.0,1050.0,180.0
2011-05-27,,,,,,,,1785.5,758.0,2118.75,1050.0,180.0
2011-05-30,,,,,,,,1803.0,764.0,2175.0,1050.0,180.0
2011-05-31,,,,,,,,1814.0,768.0,2237.5,1050.0,180.0
2011-06-01,,,,,,,,1828.25,781.0,2350.0,1050.0,180.0
2011-06-02,,,,,,,,1822.5,775.25,2318.75,1050.0,180.0
2011-06-03,,,,,,,,1815.25,768.5,2250.0,1050.0,180.0
2011-06-06,,,,,,,,1827.5,792.5,2162.5,1050.0,180.0
2011-06-07,,,,,,,,1817.75,796.25,2137.5,1050.0,180.0
2011-06-08,,,,,,,,1827.75,807.25,2112.5,1050.0,180.0
2011-06-09,,,,,,,,1826.25,809.5,2087.5,1050.0,180.0
2011-06-10,,,,,,,,1840.0,816.5,2075.0,1050.0,180.0
2011-06-13,,,,,,,,1826.25,812.5,2062.5,1050.0,180.0
2011-06-14,,,,,,,,1804.75,800.0,2012.5,1050.0,180.0
2011-06-15,,,,,,,,1794.5,795.5,1950.0,1050.0,180.0
2011-06-16,,,,,,,,1769.25,769.25,1950.0,1050.0,180.0
2011-06-17,,,,,,,,1764.0,759.75,1962.5,1050.0,180.0
2011-06-20,,,,,,,,1751.5,747.0,2050.0,1050.0,180.0
2011-06-21,,,,,,,,1744.75,758.25,2050.0,1050.0,180.0
2011-06-22,,,,,,,,1752.75,769.25,2050.0,1050.0,180.0
2011-06-23,,,,,,,,1729.5,761.75,2050.0,1050.0,180.0
2011-06-24,,,,,,,,1707.5,747.75,2043.75,1050.0,180.0
2011-06-27,,,,,,,,1678.75,728.0,2000.0,1050.0,180.0
2011-06-28,,,,,,,,1688.0,731.25,2000.0,1050.0,180.0
2011-06-29,,,,,,,,1711.0,743.75,2000.0,1050.0,180.0
2011-06-30,,,,,,,,1727.75,760.5,2000.0,1050.0,180.0
2011-07-01,,,,,,,,1715.0,755.0,2000.0,1050.0,180.0
2011-07-04,,,,,,,,1725.0,763.0,2000.0,1050.0,180.0
2011-07-05,,,,,,,,1722.25,764.0,2000.0,1050.0,180.0
2011-07-06,,,,,,,,1741.75,777.75,2000.0,1050.0,180.0
2011-07-07,,,,,,,,1734.5,775.5,2000.0,1050.0,180.0
2011-07-08,,,,,,,,1743.75,784.0,2000.0,1050.0,180.0
2011-07-11,,,,,,,,1735.75,774.0,2000.0,1050.0,180.0
2011-07-12,,,,,,,,1725.5,766.0,2000.0,1050.0,180.0
2011-07-13,,,,,,,,1745.25,773.5,2000.0,1050.0,180.0
2011-07-14,,,,,,,,1771.0,784.0,2000.0,1050.0,180.0
2011-07-15,,,,,,,,1760.5,778.5,2000.0,1050.0,180.0
2011-07-18,,,,,,,,1765.5,786.5,2000.0,1050.0,180.0
2011-07-19,,,,,,,,1781.5,799.5,1993.75,1050.0,180.0
2011-07-20,,,,,,,,1773.25,793.5,1968.75,1050.0,180.0
2011-07-21,,,,,,,,1783.25,798.25,1950.0,1050.0,180.0
2011-07-22,,,,,,,,1788.5,808.5,1950.0,1050.0,180.0
2011-07-25,,,,,,,,1795.75,806.75,1950.0,1050.0,180.0
2011-07-26,,,,,,,,1791.0,811.0,1950.0,1050.0,180.0
2011-07-27,,,,,,,,1815.75,843.25,1956.25,1050.0,180.0
2011-07-28,,,,,,,,1791.5,830.75,1975.0,1050.0,180.0
2011-07-29,,,,,,,,1784.0,828.0,1975.0,1050.0,180.0
2011-08-01,,,,,,,,1796.75,841.0,1975.0,1050.0,180.0
2011-08-02,,,,,,,,1793.0,830.75,1975.0,1050.0,180.0
2011-08-03,,,,,,,,1794.5,824.5,1975.0,1050.0,180.0
2011-08-04,,,,,,,,1769.5,788.75,1968.75,1050.0,177.5
2011-08-05,,,,,,,,1703.5,741.25,1943.75,1050.0,175.0
2011-08-08,,,,,,,,1721.5,731.25,1912.5,1050.0,175.0
2011-08-09,,,,,,,,1726.25,725.75,1868.75,1050.0,175.0
2011-08-10,,,,,,,,1756.75,746.75,1843.75,1050.0,175.0
2011-08-11,,,,,,,,1783.5,736.5,1825.0,1050.0,175.0
2011-08-12,,,,,,,,1798.5,746.25,1825.0,1050.0,175.0
2011-08-15,,,,,,,,1796.5,754.75,1825.0,1050.0,175.0
2011-08-16,,,,,,,,1818.25,752.5,1825.0,1050.0,175.0
2011-08-17,,,,,,,,1829.0,762.5,1825.0,1050.0,175.0
2011-08-18,,,,,,,,1842.25,776.25,1831.25,1050.0,175.0
2011-08-19,,,,,,,,1858.75,757.75,1850.0,1050.0,175.0
2011-08-22,,,,,,,,1892.5,753.75,1850.0,1050.0,175.0
2011-08-23,,,,,,,,1907.25,763.5,1856.25,1050.0,175.0
2011-08-24,,,,,,,,1868.25,760.0,1875.0,1050.0,175.0
2011-08-25,,,,,,,,1813.25,750.5,1875.0,1050.0,175.0
2011-08-26,,,,,,,,1822.25,753.0,1875.0,1050.0,175.0
2011-08-29,,,,,,,,1838.25,759.75,1875.0,1050.0,175.0
2011-08-30,,,,,,,,1832.25,759.25,1875.0,1050.0,175.0
2011-08-31,,,,,,,,1854.25,780.0,1875.0,1050.0,175.0
2011-09-01,,,,,,,,1851.0,785.0,1875.0,1057.5,172.5
2011-09-02,,,,,,,,1856.25,785.5,1875.0,1065.0,170.0
2011-09-05,,,,,,,,1876.0,775.25,1875.0,1065.0,170.0
2011-09-06,,,,,,,,1883.75,766.5,1875.0,1065.0,170.0
2011-09-07,,,,,,,,1838.25,752.75,1875.0,1065.0,170.0
2011-09-08,,,,,,,,1840.5,757.0,1875.0,1065.0,170.0
2011-09-09,,,,,,,,1850.25,758.25,1875.0,1065.0,170.0
2011-09-12,,,,,,,,1825.0,733.25,1875.0,1065.0,170.0
2011-09-13,,,,,,,,1820.0,720.0,1875.0,1065.0,170.0
2011-09-14,,,,,,,,1816.0,726.0,1875.0,1065.0,170.0
2011-09-15,,,,,,,,1805.0,723.0,1875.0,1065.0,170.0
2011-09-16,,,,,,,,1785.5,727.25,1862.5,1070.0,170.0
2011-09-19,,,,,,,,1816.25,729.75,1850.0,1075.0,170.0
2011-09-20,,,,,,,,1772.75,716.25,1843.75,1075.0,168.75
2011-09-21,,,,,,,,1783.0,718.5,1825.0,1080.0,165.0
2011-09-22,,,,,,,,1745.0,681.75,1818.75,1085.0,165.0
2011-09-23,,,,,,,,1687.25,656.0,1793.75,1085.0,165.0
2011-09-26,,,,,,,,1544.5,623.5,1768.75,1085.0,165.0
2011-09-27,,,,,,,,1567.25,641.75,1737.5,1085.0,165.0
2011-09-28,,,,,,,,1555.5,647.75,1700.0,1085.0,163.75
2011-09-29,,,,,,,,1544.0,627.0,1687.5,1085.0,160.0
2011-09-30,,,,,,,,1533.0,629.0,1675.0,1085.0,160.0
2011-10-03,,,,,,,,1514.5,605.5,1675.0,1085.0,160.0
2011-10-04,,,,,,,,1496.75,590.75,1668.75,1085.0,157.5
2011-10-05,,,,,,,,1445.0,561.5,1625.0,1085.0,155.0
2011-10-06,,,,,,,,1497.5,590.75,1600.0,1085.0,155.0
2011-10-07,,,,,,,,1524.75,610.25,1600.0,1085.0,155.0
2011-10-10,,,,,,,,1514.5,602.25,1600.0,1085.0,155.0
2011-10-11,,,,,,,,1527.75,613.5,1625.0,1085.0,153.75
2011-10-12,,,,,,,,1536.75,608.75,1625.0,1085.0,150.0
2011-10-13,,,,,,,,1545.0,607.25,1625.0,1085.0,150.0
2011-10-14,,,,,,,,1544.5,602.75,1625.0,1085.0,150.0
2011-10-17,,,,,,,,1554.5,632.0,1625.0,1085.0,150.0
2011-10-18,,,,,,,,1541.25,613.5,1625.0,1085.0,150.0
2011-10-19,,,,,,,,1543.25,626.0,1625.0,1085.0,150.0
2011-10-20,,,,,,,,1490.25,596.5,1625.0,1085.0,147.5
2011-10-21,,,,,,,,1500.5,602.25,1625.0,1085.0,140.0
2011-10-24,,,,,,,,1533.25,630.75,1625.0,1085.0,140.0
2011-10-25,,,,,,,,1552.25,643.5,1625.0,1085.0,140.0
2011-10-26,,,,,,,,1579.5,653.5,1625.0,1085.0,140.0
2011-10-27,,,,,,,,1603.0,655.25,1625.0,1085.0,135.0
2011-10-28,,,,,,,,1645.25,670.0,1625.0,1085.0,130.0
2011-10-31,,,,,,,,1617.25,657.25,1637.5,1085.0,130.0
2011-11-01,,,,,,,,1592.5,641.5,1650.0,1085.0,130.0
2011-11-02,,,,,,,,1597.25,642.25,1650.0,1085.0,130.0
2011-11-03,,,,,,,,1608.0,653.5,1650.0,1085.0,130.0
2011-11-04,,,,,,,,1634.5,661.0,1656.25,1085.0,130.0
2011-11-07,,,,,,,,1639.75,659.0,1675.0,1085.0,130.0
2011-11-08,,,,,,,,1655.75,666.5,1675.0,1085.0,130.0
2011-11-09,,,,,,,,1661.5,672.0,1675.0,1085.0,130.0
2011-11-10,,,,,,,,1622.5,648.0,1675.0,1085.0,130.0
2011-11-11,,,,,,,,1630.75,653.0,1675.0,1085.0,130.0
2011-11-14,,,,,,,,1654.5,665.0,1675.0,1085.0,130.0
2011-11-15,,,,,,,,1642.75,665.0,1675.0,1085.0,130.0
2011-11-16,,,,,,,,1627.0,657.75,1675.0,1085.0,130.0
2011-11-17,,,,,,,,1620.0,645.5,1675.0,1085.0,130.0
2011-11-18,,,,,,,,1587.75,608.5,1675.0,1085.0,130.0
2011-11-21,,,,,,,,1579.5,599.5,1662.5,1085.0,130.0
2011-11-22,,,,,,,,1555.5,590.5,1650.0,1085.0,127.5
2011-11-23,,,,,,,,1564.0,598.75,1650.0,1085.0,125.0
2011-11-24,,,,,,,,1546.5,587.5,1650.0,1085.0,125.0
2011-11-25,,,,,,,,1539.5,579.25,1650.0,1085.0,125.0
2011-11-28,,,,,,,,1553.5,584.5,1650.0,1085.0,123.75
2011-11-29,,,,,,,,1543.5,584.25,1650.0,1085.0,120.0
2011-11-30,,,,,,,,1537.25,592.5,1643.75,1085.0,120.0
2011-12-01,,,,,,,,1561.75,621.5,1625.0,1085.0,120.0
2011-12-02,,,,,,,,1561.25,641.75,1625.0,1085.0,120.0
2011-12-05,,,,,,,,1546.0,649.0,1625.0,1085.0,120.0
2011-12-06,,,,,,,,1516.0,639.25,1593.75,1085.0,120.0
2011-12-07,,,,,,,,1530.0,681.25,1568.75,1085.0,115.0
2011-12-08,,,,,,,,1515.25,677.75,1550.0,1085.0,110.0
2011-12-09,,,,,,,,1494.25,669.5,1550.0,1085.0,110.0
2011-12-12,,,,,,,,1503.5,676.0,1525.0,1085.0,110.0
2011-12-13,,,,,,,,1490.25,658.75,1493.75,1085.0,110.0
2011-12-14,,,,,,,,1463.5,635.75,1468.75,1085.0,110.0
2011-12-15,,,,,,,,1406.0,623.5,1443.75,1085.0,110.0
2011-12-16,,,,,,,,1420.75,626.75,1400.0,1085.0,110.0
2011-12-19,,,,,,,,1415.0,622.75,1400.0,1085.0,110.0
2011-12-20,,,,,,,,1419.5,617.25,1400.0,1085.0,110.0
2011-12-21,,,,,,,,1438.75,633.5,1400.0,1085.0,110.0
2011-12-22,,,,,,,,1423.5,632.25,1400.0,1085.0,110.0
2011-12-23,,,,,,,,1433.25,660.5,1400.0,1085.0,110.0
2011-12-27,,,,,,,,1433.0,660.0,1400.0,1085.0,110.0
2011-12-28,,,,,,,,1426.5,663.0,1400.0,1085.0,110.0
2011-12-29,,,,,,,,1363.75,635.5,1400.0,1085.0,110.0
2011-12-30,,,,,,,,1386.5,635.25,1400.0,1085.0,110.0
2012-01-03,,,,,,,,1413.0,663.5,1400.0,1085.0,110.0
2012-01-04,,,,,,,,1428.5,663.0,1400.0,1085.0,110.0
2012-01-05,,,,,,,,1426.25,653.75,1393.75,1085.0,110.0
2012-01-06,,,,,,,,1416.5,640.25,1375.0,1085.0,110.0
2012-01-09,,,,,,,,1406.75,615.5,1368.75,1085.0,110.0
2012-01-10,,,,,,,,1441.0,631.25,1350.0,1085.0,110.0
2012-01-11,,,,,,,,1480.5,640.25,1350.0,1085.0,110.0
2012-01-12,,,,,,,,1504.0,648.25,1350.0,1085.0,110.0
2012-01-13,,,,,,,,1487.5,634.25,1356.25,1085.0,110.0
2012-01-16,,,,,,,,1490.75,640.5,1375.0,1085.0,110.0
2012-01-17,,,,,,,,1518.75,652.5,1375.0,1085.0,110.0
2012-01-18,,,,,,,,1516.5,653.5,1375.0,1085.0,110.0
2012-01-19,,,,,,,,1530.0,673.0,1375.0,1085.0,110.0
2012-01-20,,,,,,,,1521.25,674.75,1375.0,1085.0,110.0
2012-01-23,,,,,,,,1537.0,680.5,1387.5,1085.0,110.0
2012-01-24,,,,,,,,1554.5,684.5,1400.0,1085.0,110.0
2012-01-25,,,,,,,,1554.0,682.0,1400.0,1085.0,110.0
2012-01-26,,,,,,,,1593.5,697.0,1406.25,1085.0,110.0
2012-01-27,,,,,,,,1607.25,691.25,1425.0,1085.0,112.5
2012-01-30,,,,,,,,1610.0,687.0,1431.25,1085.0,120.0
2012-01-31,,,,,,,,1625.5,695.0,1456.25,1085.0,120.0
2012-02-01,,,,,,,,1600.25,690.5,1475.0,1085.0,120.0
2012-02-02,,,,,,,,1623.75,699.5,1475.0,1085.0,120.0
2012-02-03,,,,,,,,1632.25,714.5,1475.0,1085.0,120.0
2012-02-06,,,,,,,,1618.75,704.5,1475.0,1085.0,120.0
2012-02-07,,,,,,,,1625.25,706.0,1487.5,1085.0,120.0
2012-02-08,,,,,,,,1653.5,712.25,1500.0,1085.0,122.5
2012-02-09,,,,,,,,1664.5,717.5,1500.0,1085.0,126.25
2012-02-10,,,,,,,,1648.25,707.75,1525.0,1085.0,130.0
2012-02-13,,,,,,,,1664.5,705.5,1525.0,1085.0,130.0
2012-02-14,,,,,,,,1642.75,697.5,1537.5,1085.0,130.0
2012-02-15,,,,,,,,1640.0,692.0,1550.0,1085.0,130.0
2012-02-16,,,,,,,,1618.5,685.25,1537.5,1085.0,130.0
2012-02-17,,,,,,,,1640.0,699.0,1525.0,1085.0,130.0
2012-02-20,,,,,,,,1648.0,694.25,1525.0,1085.0,130.0
2012-02-21,,,,,,,,1660.75,701.5,1525.0,1085.0,130.0
2012-02-22,,,,,,,,1703.75,714.0,1525.0,1085.0,130.0
2012-02-23,,,,,,,,1723.75,721.75,1525.0,1085.0,130.0
2012-02-24,,,,,,,,1720.5,717.75,1525.0,1085.0,130.0
2012-02-27,,,,,,,,1708.25,712.5,1525.0,1085.0,130.0
2012-02-28,,,,,,,,1710.5,708.25,1525.0,1085.0,130.0
2012-02-29,,,,,,,,1727.5,725.0,1525.0,1085.0,130.0
2012-03-01,,,,,,,,1694.5,704.5,1525.0,1085.0,130.0
2012-03-02,,,,,,,,1706.5,715.0,1525.0,1085.0,130.0
2012-03-05,,,,,,,,1687.0,711.75,1525.0,1085.0,130.0
2012-03-06,,,,,,,,1648.75,698.0,1525.0,1085.0,130.0
2012-03-07,,,,,,,,1622.5,673.75,1525.0,1085.0,130.0
2012-03-08,,,,,,,,1640.0,690.75,1525.0,1085.0,130.0
2012-03-09,,,,,,,,1665.0,699.25,1525.0,1085.0,130.0
2012-03-12,,,,,,,,1683.0,705.0,1525.0,1085.0,130.0
2012-03-13,,,,,,,,1693.75,702.25,1525.0,1085.0,130.0
2012-03-14,,,,,,,,1692.5,704.0,1518.75,1085.0,130.0
2012-03-15,,,,,,,,1672.75,698.0,1500.0,1085.0,130.0
2012-03-16,,,,,,,,1685.25,705.0,1487.5,1085.0,125.0
2012-03-19,,,,,,,,1677.0,702.0,1475.0,1085.0,125.0
2012-03-20,,,,,,,,1672.25,703.5,1475.0,1085.0,125.0
2012-03-21,,,,,,,,1652.25,694.75,1475.0,1085.0,125.0
2012-03-22,,,,,,,,1628.5,678.0,1475.0,1085.0,125.0
2012-03-23,,,,,,,,1625.75,658.5,1468.75,1085.0,125.0
2012-03-26,,,,,,,,1640.0,663.5,1450.0,1085.0,123.75
2012-03-27,,,,,,,,1658.0,669.0,1443.75,1085.0,120.0
2012-03-28,,,,,,,,1643.75,656.5,1425.0,1085.0,120.0
2012-03-29,,,,,,,,1640.25,650.75,1412.5,1085.0,120.0
2012-03-30,,,,,,,,1640.75,651.75,1400.0,1085.0,120.0
2012-04-02,,,,,,,,1645.5,657.25,1400.0,1085.0,120.0
2012-04-03,,,,,,,,1662.75,662.25,1400.0,1085.0,118.75
2012-04-04,,,,,,,,1626.0,649.0,1400.0,1085.0,115.0
2012-04-05,,,,,,,,1600.25,635.0,1393.75,1085.0,115.0
2012-04-09,,,,,,,,1617.0,650.0,1375.0,1085.0,115.0
2012-04-10,,,,,,,,1620.5,647.5,1375.0,1085.0,115.0
2012-04-11,,,,,,,,1596.25,643.0,1375.0,1085.0,115.0
2012-04-12,,,,,,,,1590.75,642.5,1375.0,1085.0,115.0
2012-04-13,,,,,,,,1603.75,653.25,1375.0,1085.0,115.0
2012-04-16,,,,,,,,1571.5,644.75,1375.0,1085.0,115.0
2012-04-17,,,,,,,,1571.75,652.25,1375.0,1085.0,115.0
2012-04-18,,,,,,,,1588.5,664.0,1377.5,1085.0,115.0
2012-04-19,,,,,,,,1582.5,659.0,1385.0,1085.0,115.0
2012-04-20,,,,,,,,1579.5,666.25,1385.0,1085.0,115.0
2012-04-23,,,,,,,,1573.75,673.25,1385.0,1085.0,115.0
2012-04-24,,,,,,,,1555.75,673.0,1385.0,1085.0,115.0
2012-04-25,,,,,,,,1551.75,668.0,1385.0,1085.0,115.0
2012-04-26,,,,,,,,1556.0,664.75,1385.0,1085.0,115.0
2012-04-27,,,,,,,,1570.75,673.25,1385.0,1085.0,115.0
2012-04-30,,,,,,,,1574.25,683.25,1385.0,1085.0,115.0
2012-05-01,,,,,,,,1567.0,684.0,1385.0,1085.0,115.0
2012-05-02,,,,,,,,1568.75,678.25,1385.0,1085.0,115.0
2012-05-03,,,,,,,,1560.0,669.0,1385.0,1085.0,115.0
2012-05-04,,,,,,,,1535.25,663.0,1385.0,1085.0,115.0
2012-05-07,,,,,,,,1523.25,651.75,1385.0,1085.0,115.0
2012-05-08,,,,,,,,1526.0,645.25,1385.0,1085.0,115.0
2012-05-09,,,,,,,,1505.75,620.25,1385.0,1085.0,115.0
2012-05-10,,,,,,,,1503.0,617.75,1380.0,1085.0,115.0
2012-05-11,,,,,,,,1477.25,613.0,1371.25,1085.0,115.0
2012-05-14,,,,,,,,1464.25,604.25,1360.0,1085.0,115.0
2012-05-15,,,,,,,,1442.75,596.5,1360.0,1085.0,115.0
2012-05-16,,,,,,,,1430.25,595.0,1360.0,1085.0,115.0
2012-05-17,,,,,,,,1446.75,601.75,1357.5,1085.0,115.0
2012-05-18,,,,,,,,1454.25,603.5,1350.0,1085.0,115.0
2012-05-21,,,,,,,,1464.25,611.0,1346.25,1085.0,115.0
2012-05-22,,,,,,,,1468.25,615.0,1335.0,1085.0,115.0
2012-05-23,,,,,,,,1432.0,607.25,1331.25,1085.0,115.0
2012-05-24,,,,,,,,1425.25,596.0,1320.0,1085.0,115.0
2012-05-25,,,,,,,,1424.25,590.0,1310.0,1085.0,115.0
2012-05-28,,,,,,,,1438.6667,594.3333,1300.0,1085.0,115.0
2012-05-29,,,,,,,,1437.25,608.75,1295.0,1085.0,115.0
2012-05-30,,,,,,,,1417.0,603.25,1275.0,1085.0,115.0
2012-05-31,,,,,,,,1405.0,609.75,1257.5,1085.0,115.0
2012-06-01,,,,,,,,1408.0,611.0,1250.0,1085.0,115.0
2012-06-04,,,,,,,,1440.25,611.0,1250.0,1085.0,115.0
2012-06-05,,,,,,,,1440.75,615.0,1250.0,1085.0,115.0
2012-06-06,,,,,,,,1450.25,622.5,1250.0,1085.0,115.0
2012-06-07,,,,,,,,1467.0,629.75,1250.0,1085.0,115.0
2012-06-08,,,,,,,,1428.25,618.25,1250.0,1085.0,115.0
2012-06-11,,,,,,,,1454.0,626.5,1250.0,1085.0,115.0
2012-06-12,,,,,,,,1436.75,622.0,1250.0,1085.0,115.0
2012-06-13,,,,,,,,1458.5,624.5,1250.0,1085.0,115.0
2012-06-14,,,,,,,,1478.75,623.0,1250.0,1085.0,115.0
2012-06-15,,,,,,,,1497.0,638.25,1250.0,1085.0,115.0
2012-06-18,,,,,,,,1496.5,633.5,1250.0,1085.0,115.0
2012-06-19,,,,,,,,1487.0,635.0,1250.0,1085.0,115.0
2012-06-20,,,,,,,,1480.75,629.75,1250.0,1085.0,115.0
2012-06-21,,,,,,,,1457.75,618.0,1250.0,1085.0,115.0
2012-06-22,,,,,,,,1430.75,608.5,1250.0,1085.0,115.0
2012-06-25,,,,,,,,1438.5,610.0,1250.0,1085.0,115.0
2012-06-26,,,,,,,,1438.5,605.0,1250.0,1085.0,115.0
2012-06-27,,,,,,,,1421.5,591.25,1250.0,1085.0,115.0
2012-06-28,,,,,,,,1410.5,578.75,1250.0,1085.0,115.0
2012-06-29,,,,,,,,1410.75,577.75,1250.0,1085.0,115.0
2012-07-02,,,,,,,,1439.5,581.0,1250.0,1085.0,115.0
2012-07-03,,,,,,,,1465.25,584.75,1250.0,1085.0,115.0
2012-07-04,,,,,,,,1487.0,602.3333,1250.0,1085.0,115.0
2012-07-05,,,,,,,,1481.25,594.75,1250.0,1085.0,115.0
2012-07-06,,,,,,,,1470.5,584.25,1250.0,1085.0,115.0
2012-07-09,,,,,,,,1443.75,581.0,1250.0,1081.25,115.0
